transaction_id,amount,merchant,location,is_fraud
4658,1098.27,StoreF,TX,0
4659,379.2,StoreE,CA,0
4660,1441.05,StoreE,NJ,0
4661,1022.72,StoreG,CA,0
4662,1209.02,StoreA,NV,1
4663,922.34,StoreD,NV,0
4664,1657.59,StoreG,WA,0
4665,1659.3,StoreB,NJ,0
4666,1419.07,StoreF,FL,0
4667,211.7,StoreD,NJ,0
4668,1677.87,StoreA,NJ,0
4669,1342.35,StoreG,NV,0
4670,1394.35,StoreC,WA,0
4671,726.6,StoreD,IL,0
4672,1758.68,StoreA,IL,0
4673,1451.02,StoreG,WA,0
4674,226.07,StoreH,FL,0
4675,816.15,StoreG,NY,0
4676,1772.87,StoreB,TX,0
4677,95.35,StoreG,CA,0
4678,1922.87,StoreC,NY,0
4679,1358.65,StoreG,WA,0
4680,1263.12,StoreE,IL,0
4681,541.85,StoreA,NY,0
4682,498.33,StoreH,FL,1
4683,1884.17,StoreE,TX,0
4684,597.25,StoreG,IL,0
4685,1551.24,StoreC,FL,0
4686,786.85,StoreA,WA,0
4687,279.37,StoreA,NY,0
4688,22.42,StoreG,CA,0
4689,1088.97,StoreC,NV,0
4690,1951.58,StoreB,FL,0
4691,738.9,StoreH,IL,0
4692,715.03,StoreA,NY,0
4693,688.84,StoreH,NV,0
4694,1041.57,StoreC,NV,0
4695,881.89,StoreD,NY,0
4696,1759.95,StoreE,TX,0
4697,1011.54,StoreA,NY,0
4698,1016.01,StoreD,IL,0
4699,277.6,StoreA,WA,0
4700,1965.5,StoreB,CA,0
4701,500.7,StoreG,IL,0
4702,147.65,StoreC,WA,1
4703,1326.63,StoreA,NV,0
4704,1191.14,StoreC,CA,0
4705,830.88,StoreF,FL,0
4706,844.96,StoreA,NV,0
4707,1570.34,StoreB,NJ,0
4708,392.23,StoreB,TX,0
4709,1640.69,StoreG,NY,0
4710,1297.85,StoreG,FL,0
4711,838.52,StoreD,NJ,0
4712,916.6,StoreB,IL,0
4713,514.04,StoreC,CA,0
4714,1504.48,StoreF,FL,0
4715,1026.24,StoreH,NJ,0
4716,642.39,StoreB,NJ,0
4717,1192.5,StoreA,NJ,0
4718,1991.47,StoreH,TX,0
4719,871.09,StoreH,NY,0
4720,1841.46,StoreB,FL,0
4721,690.69,StoreF,IL,0
4722,110.41,StoreC,CA,0
4723,409.28,StoreA,FL,0
4724,837.97,StoreD,NY,0
4725,440.05,StoreD,IL,0
4726,1.45,StoreD,FL,0
4727,1830.09,StoreG,CA,0
4728,1687.91,StoreA,NY,0
4729,1484.84,StoreH,TX,1
4730,336.46,StoreD,TX,0
4731,241.61,StoreG,NV,0
4732,136.14,StoreB,FL,0
4733,1448.33,StoreH,CA,0
4734,1857.69,StoreA,FL,0
4735,861.64,StoreA,NY,0
4736,239.16,StoreA,NV,0
4737,1025.27,StoreE,CA,0
4738,698.31,StoreG,FL,0
4739,750.28,StoreH,CA,1
4740,1243.04,StoreC,NY,0
4741,1437.72,StoreE,NV,0
4742,222.1,StoreE,CA,0
4743,72.14,StoreE,NY,0
4744,1988.67,StoreC,TX,0
4745,466.22,StoreE,CA,0
4746,108.61,StoreD,NV,0
4747,380.56,StoreA,WA,0
4748,78.88,StoreH,IL,0
4749,784.23,StoreH,IL,0
4750,1605,StoreA,CA,1
4751,683.15,StoreG,CA,0
4752,888.92,StoreB,NY,0
4753,1351.5,StoreF,FL,0
4754,1018.28,StoreD,IL,0
4755,1723.03,StoreC,NJ,0
4756,1732.21,StoreF,FL,0
4757,20.81,StoreA,IL,0
4758,1556.31,StoreE,CA,0
4759,922.01,StoreH,NJ,0
4760,1977.69,StoreG,NV,0
4761,966.98,StoreG,NV,0
4762,1973.8,StoreB,WA,0
4763,1509.38,StoreB,IL,0
4764,497.96,StoreA,NJ,0
4765,1077.25,StoreD,IL,0
4766,1984.28,StoreG,NY,0
4767,1715.2,StoreF,CA,0
4768,195.64,StoreB,CA,0
4769,1413.04,StoreH,WA,0
4770,691.81,StoreH,FL,1
4771,14.96,StoreA,NY,0
4772,807.56,StoreD,TX,0
4773,470.27,StoreA,NV,0
4774,1637.92,StoreA,NV,0
4775,675.32,StoreD,CA,0
4776,1655.22,StoreD,WA,0
4777,2.2,StoreD,NJ,0
4778,616.33,StoreH,NY,0
4779,483.09,StoreH,TX,0
4780,467.9,StoreA,NV,0
4781,137.31,StoreB,NY,0
4782,375.06,StoreC,TX,0
4783,1111.54,StoreC,IL,0
4784,583.43,StoreA,CA,0
4785,835.37,StoreA,FL,0
4786,754.36,StoreB,NV,0
4787,1751.93,StoreD,NV,0
4788,1810.69,StoreA,TX,0
4789,986.42,StoreG,FL,0
4790,660.98,StoreH,NJ,0
4791,214.49,StoreE,IL,0
4792,1906.85,StoreD,NY,0
4793,121.39,StoreG,CA,0
4794,596,StoreH,NY,0
4795,596.83,StoreA,TX,0
4796,641.48,StoreE,NJ,0
4797,329.41,StoreG,NJ,0
4798,1566.54,StoreF,NV,1
4799,245.87,StoreB,IL,0
4800,1270.18,StoreH,NV,0
4801,248.57,StoreE,NY,0
4802,142,StoreA,IL,0
4803,1818.95,StoreC,WA,0
4804,381.07,StoreG,CA,1
4805,1642.68,StoreA,TX,0
4806,1089.72,StoreC,CA,0
4807,156.64,StoreB,NJ,0
4808,1910.94,StoreB,TX,0
4809,494.68,StoreD,NJ,0
4810,1719.43,StoreG,CA,0
4811,338.45,StoreD,WA,0
4812,1708.03,StoreC,NY,0
4813,27.44,StoreC,FL,0
4814,1024.05,StoreB,IL,0
4815,1539.12,StoreE,TX,0
4816,1869.66,StoreC,NY,0
4817,1818.5,StoreC,NV,0
4818,1639.43,StoreG,NV,0
4819,1776.49,StoreE,CA,0
4820,399.24,StoreD,NJ,0
4821,569.08,StoreD,NV,0
4822,578.65,StoreC,NJ,0
4823,754.73,StoreG,FL,0
4824,787.25,StoreD,TX,0
4825,1089.57,StoreD,CA,0
4826,320.6,StoreF,TX,0
4827,1382.8,StoreG,TX,0
4828,335.97,StoreD,WA,0
4829,621.31,StoreB,NY,1
4830,1007.19,StoreA,NV,0
4831,1593.08,StoreC,IL,0
4832,1479.2,StoreH,TX,0
4833,1291.42,StoreC,NJ,0
4834,312.39,StoreB,FL,0
4835,1094.54,StoreH,WA,0
4836,175.81,StoreA,NJ,0
4837,755.35,StoreA,FL,0
4838,827.62,StoreB,NJ,0
4839,80.58,StoreE,IL,0
4840,548.7,StoreE,NV,0
4841,1911.34,StoreA,NV,0
4842,1907.31,StoreE,CA,0
4843,705.3,StoreE,CA,0
4844,87.16,StoreE,NJ,0
4845,359.01,StoreA,CA,0
4846,785.04,StoreH,NV,0
4847,1895.61,StoreE,TX,0
4848,283.26,StoreH,NJ,0
4849,1527.27,StoreC,NY,0
4850,218.26,StoreF,IL,0
4851,1962.53,StoreA,WA,0
4852,763.85,StoreB,IL,0
4853,1550.69,StoreE,IL,0
4854,685.84,StoreD,CA,0
4855,1255.71,StoreA,NY,0
4856,384.84,StoreG,FL,0
4857,292.9,StoreB,NV,0
4858,1876.19,StoreF,FL,0
4859,1835.38,StoreC,CA,0
4860,1775.05,StoreH,TX,0
4861,1251.24,StoreH,WA,0
4862,1616.73,StoreG,WA,0
4863,139,StoreB,CA,0
4864,670.24,StoreE,NY,0
4865,628.09,StoreD,WA,0
4866,1271.65,StoreE,CA,0
4867,712.56,StoreB,IL,0
4868,297.87,StoreA,TX,1
4869,1193.34,StoreG,TX,0
4870,1628.95,StoreD,NV,1
4871,764.86,StoreH,NV,0
4872,265.41,StoreG,IL,0
4873,394.18,StoreG,NJ,0
4874,475.73,StoreD,NJ,0
4875,600.5,StoreH,TX,0
4876,1285.95,StoreH,NJ,0
4877,1202.29,StoreB,IL,1
4878,1392.46,StoreF,TX,0
4879,725.64,StoreF,NJ,0
4880,1648.17,StoreE,NJ,0
4881,408.97,StoreB,NJ,0
4882,938.61,StoreD,NY,0
4883,1602.08,StoreB,NJ,0
4884,361.14,StoreD,NJ,0
4885,220.62,StoreG,CA,0
4886,1767.48,StoreE,NV,0
4887,686.52,StoreA,NY,0
4888,1368.06,StoreG,WA,0
4889,51.67,StoreH,NJ,1
4890,1380.4,StoreA,NJ,0
4891,632.89,StoreB,CA,0
4892,112.43,StoreD,NJ,0
4893,1220.02,StoreA,NJ,0
4894,482.37,StoreG,NJ,0
4895,774.23,StoreD,NV,0
4896,162.08,StoreE,WA,0
4897,295.18,StoreG,IL,0
4898,596.66,StoreH,WA,0
4899,180.43,StoreB,NY,0
4900,1821.74,StoreD,NJ,0
4901,13.09,StoreB,FL,0
4902,968.24,StoreD,WA,0
4903,247.37,StoreG,FL,0
4904,616.05,StoreF,NV,0
4905,1852.19,StoreF,NY,0
4906,324.23,StoreD,WA,0
4907,1931.7,StoreE,NJ,1
4908,412.38,StoreB,CA,0
4909,1483.39,StoreH,WA,0
4910,1093.81,StoreC,NJ,0
4911,1769.07,StoreD,CA,0
4912,1108.43,StoreD,NY,0
4913,1069.58,StoreF,FL,0
4914,391.72,StoreA,NY,0
4915,333.29,StoreG,NJ,0
4916,1833.06,StoreF,FL,0
4917,656.35,StoreB,FL,0
4918,744.79,StoreF,IL,0
4919,1519.89,StoreC,IL,0
4920,678.31,StoreE,CA,0
4921,1904.17,StoreG,NV,1
4922,1476.12,StoreC,TX,0
4923,1195.26,StoreE,NY,0
4924,1761.91,StoreC,FL,1
4925,100.16,StoreH,NJ,0
4926,514.87,StoreG,NY,0
4927,930.61,StoreF,NV,0
4928,454.73,StoreC,NJ,0
4929,1488.07,StoreF,NV,0
4930,1838.5,StoreG,TX,0
4931,848.12,StoreF,NJ,0
4932,684.92,StoreB,WA,0
4933,1923.14,StoreF,TX,0
4934,890.26,StoreA,FL,0
4935,978.61,StoreC,IL,0
4936,703.95,StoreG,WA,0
4937,1819.19,StoreD,TX,0
4938,1138.34,StoreD,IL,0
4939,1524.59,StoreD,WA,0
4940,1623.8,StoreG,IL,0
4941,684.36,StoreA,FL,0
4942,867.95,StoreF,NJ,0
4943,1697.1,StoreC,CA,0
4944,727.15,StoreE,NJ,1
4945,1588.08,StoreE,IL,0
4946,1882.04,StoreG,NJ,1
4947,1246.8,StoreB,FL,0
4948,1483.51,StoreA,TX,0
4949,1610.39,StoreC,NY,0
4950,1690.23,StoreF,TX,0
4951,790.71,StoreD,NJ,0
4952,103.48,StoreA,NV,0
4953,804.35,StoreA,TX,0
4954,1347.84,StoreC,CA,0
4955,901.25,StoreG,FL,0
4956,1498.18,StoreF,IL,0
4957,714.61,StoreH,NV,0
4958,1269.85,StoreH,FL,1
4959,373.65,StoreG,FL,0
4960,1498.99,StoreG,IL,0
4961,1091.85,StoreB,WA,0
4962,408.92,StoreG,TX,0
4963,584.53,StoreF,NY,0
4964,1497.47,StoreB,WA,0
4965,965.72,StoreH,NV,0
4966,432.85,StoreB,IL,0
4967,1934.58,StoreD,CA,0
4968,1430.53,StoreD,CA,0
4969,1914.31,StoreH,NY,0
4970,854.78,StoreC,NY,0
4971,950.73,StoreH,TX,0
4972,1796.01,StoreF,CA,0
4973,1050.57,StoreG,NV,0
4974,1414.85,StoreB,NJ,0
4975,505.09,StoreC,IL,0
4976,894.01,StoreB,NY,0
4977,247.78,StoreA,NY,0
4978,412.75,StoreE,NY,0
4979,2.89,StoreE,NJ,0
4980,79.49,StoreB,IL,0
4981,1954.59,StoreC,NV,0
4982,485.47,StoreH,CA,0
4983,1326.96,StoreD,NJ,0
4984,1678.36,StoreF,NJ,0
4985,1101.77,StoreB,WA,0
4986,307.14,StoreB,NV,0
4987,1456.5,StoreF,IL,0
4988,1200.9,StoreH,NV,0
4989,1462.77,StoreG,TX,0
4990,1539.72,StoreD,WA,0
4991,1950.85,StoreB,IL,0
4992,1147.55,StoreA,WA,0
4993,683.94,StoreD,WA,0
4994,1297.28,StoreA,NY,0
4995,137.81,StoreE,CA,0
4996,1794.9,StoreF,WA,0
4997,239.64,StoreD,TX,0
4998,656.36,StoreG,TX,0
4999,1631.68,StoreD,IL,0
5000,1195.03,StoreC,FL,1
5001,787.88,StoreC,NJ,0
5002,947.4,StoreF,NY,0
5003,1709.24,StoreG,CA,0
5004,680.67,StoreD,CA,1
5005,1739.43,StoreH,CA,0
5006,177.18,StoreE,NJ,0
5007,1553.82,StoreG,IL,0
5008,1695.25,StoreB,NY,0
5009,364.45,StoreF,WA,0
5010,861.26,StoreH,WA,0
5011,331.83,StoreG,IL,0
5012,1413.5,StoreF,CA,0
5013,1071.16,StoreG,NJ,0
5014,1271.01,StoreC,WA,0
5015,393.78,StoreE,NV,0
5016,424.28,StoreF,NV,0
5017,83.95,StoreE,NJ,0
5018,644.81,StoreF,NJ,0
5019,1119.93,StoreC,NY,0
5020,1716.01,StoreB,CA,0
5021,1334.19,StoreH,IL,0
5022,871.36,StoreC,NJ,0
5023,1906.29,StoreF,NJ,0
5024,1438.77,StoreE,FL,0
5025,1860.4,StoreA,NJ,0
5026,1055.65,StoreC,FL,0
5027,518.55,StoreE,FL,0
5028,106.6,StoreG,NV,0
5029,1452.44,StoreG,IL,0
5030,243.48,StoreC,FL,0
5031,606.25,StoreF,CA,0
5032,1065.41,StoreG,CA,0
5033,1129.27,StoreE,FL,0
5034,1201.57,StoreH,TX,0
5035,333.34,StoreB,FL,0
5036,760.1,StoreE,TX,0
5037,1234.77,StoreG,NY,0
5038,1939.67,StoreG,NY,0
5039,1455.53,StoreD,CA,0
5040,1845.28,StoreA,IL,0
5041,1524.66,StoreF,NV,1
5042,1183.84,StoreE,IL,0
5043,384.85,StoreG,CA,0
5044,1333.7,StoreF,CA,0
5045,1247.14,StoreC,IL,0
5046,1205.34,StoreC,NV,0
5047,980.08,StoreE,CA,0
5048,1057.78,StoreD,WA,0
5049,669.55,StoreG,WA,0
5050,1039.11,StoreE,NV,0
5051,395.91,StoreB,CA,0
5052,1610.54,StoreD,WA,0
5053,372.37,StoreG,NY,0
5054,170.85,StoreG,TX,0
5055,873.06,StoreF,CA,1
5056,1316.96,StoreE,TX,0
5057,876,StoreG,FL,0
5058,554.23,StoreF,WA,0
5059,1116.78,StoreG,CA,0
5060,694.66,StoreA,NY,0
5061,1865.8,StoreD,NV,0
5062,1845.37,StoreE,NY,0
5063,1005.24,StoreA,TX,0
5064,656.44,StoreE,NV,0
5065,1474.53,StoreB,NY,0
5066,74.39,StoreC,NY,0
5067,950.06,StoreH,NY,0
5068,673.31,StoreF,IL,0
5069,1841.15,StoreE,NJ,0
5070,24.99,StoreD,NV,0
5071,1106.08,StoreE,NY,0
5072,1481.59,StoreE,NJ,0
5073,970.55,StoreE,WA,1
5074,171.72,StoreH,WA,0
5075,1944.95,StoreG,NY,0
5076,1036.5,StoreE,TX,0
5077,1228.76,StoreG,NY,1
5078,473.98,StoreD,WA,0
5079,967.51,StoreD,NY,0
5080,858.87,StoreE,FL,0
5081,150.72,StoreG,NJ,1
5082,213.21,StoreC,NV,1
5083,1675.11,StoreE,FL,0
5084,480.4,StoreF,NJ,0
5085,390.72,StoreF,NJ,0
5086,1010.32,StoreD,IL,0
5087,1537.73,StoreH,TX,0
5088,124.83,StoreF,NJ,0
5089,1154.04,StoreF,FL,0
5090,239.3,StoreB,IL,0
5091,73.89,StoreE,CA,0
5092,106.44,StoreE,NV,0
5093,1668.49,StoreE,NY,0
5094,236.83,StoreE,FL,0
5095,91.26,StoreA,FL,0
5096,876.36,StoreE,NY,0
5097,1688.14,StoreH,NY,0
5098,525.55,StoreG,TX,0
5099,844,StoreD,FL,0
5100,80.81,StoreG,FL,0
5101,898.71,StoreH,WA,0
5102,1155.65,StoreD,NJ,0
5103,1142.24,StoreA,CA,0
5104,665.52,StoreE,WA,0
5105,631.75,StoreC,IL,0
5106,214.14,StoreG,CA,1
5107,734.23,StoreE,WA,0
5108,199.89,StoreD,FL,0
5109,1533.43,StoreG,CA,0
5110,1932.58,StoreB,FL,0
5111,1940.18,StoreF,NV,0
5112,1730.28,StoreB,TX,0
5113,1201.98,StoreC,CA,0
5114,1402.03,StoreE,FL,0
5115,571.13,StoreA,CA,0
5116,1261.91,StoreE,NJ,0
5117,911.84,StoreC,NJ,0
5118,964.55,StoreC,IL,0
5119,1515.8,StoreF,TX,0
5120,564.55,StoreC,NV,0
5121,636.76,StoreB,NY,0
5122,1849.36,StoreF,NJ,0
5123,113.39,StoreE,NY,0
5124,971.78,StoreG,CA,0
5125,1825.69,StoreE,FL,0
5126,1221.12,StoreA,IL,0
5127,1093.27,StoreC,NJ,0
5128,500.24,StoreC,TX,0
5129,687.21,StoreD,NV,0
5130,1704.24,StoreF,NV,0
5131,1118.88,StoreD,NJ,0
5132,1029.97,StoreF,NJ,0
5133,200.06,StoreB,WA,0
5134,33.04,StoreF,NV,0
5135,1927.41,StoreE,NY,0
5136,754.6,StoreA,TX,0
5137,1206.82,StoreG,WA,0
5138,160.35,StoreF,NY,1
5139,1366.55,StoreF,CA,0
5140,1865.2,StoreF,NV,0
5141,1151.75,StoreA,TX,0
5142,253.1,StoreC,NJ,0
5143,1163.86,StoreA,NV,0
5144,1532.93,StoreH,NY,0
5145,813.43,StoreH,NY,0
5146,1759.8,StoreH,NY,0
5147,1297.72,StoreC,NV,0
5148,1798.6,StoreH,TX,0
5149,1247.39,StoreG,TX,0
5150,263.44,StoreE,CA,0
5151,620.07,StoreA,NV,0
5152,404.39,StoreC,CA,0
5153,1817.74,StoreE,IL,0
5154,1521.04,StoreE,CA,0
5155,1353.12,StoreC,CA,0
5156,602.63,StoreH,CA,0
5157,368.91,StoreC,NJ,0
5158,1513.15,StoreB,NY,0
5159,948.84,StoreE,IL,0
5160,452.35,StoreC,WA,0
5161,1233.63,StoreE,NJ,0
5162,81.63,StoreH,CA,0
5163,653.01,StoreA,TX,0
5164,937.65,StoreG,CA,0
5165,296.77,StoreD,NY,0
5166,1969.32,StoreH,NJ,0
5167,418.99,StoreD,FL,0
5168,261.58,StoreF,WA,0
5169,407.87,StoreC,IL,1
5170,1538.35,StoreC,FL,0
5171,851.59,StoreH,FL,0
5172,1131.27,StoreE,IL,0
5173,43,StoreH,NV,0
5174,69.83,StoreF,WA,0
5175,892.21,StoreH,NJ,0
5176,1633.49,StoreC,WA,0
5177,1770.59,StoreH,TX,1
5178,174.33,StoreE,NY,0
5179,1077.19,StoreC,IL,0
5180,1826.55,StoreE,NJ,0
5181,776.56,StoreH,FL,0
5182,1659.3,StoreC,NY,0
5183,268.26,StoreB,NY,0
5184,1870.85,StoreG,NV,0
5185,1503.1,StoreE,FL,0
5186,1882.73,StoreG,CA,0
5187,1353.56,StoreB,NY,0
5188,727.44,StoreB,FL,0
5189,1876.42,StoreB,WA,0
5190,551.86,StoreB,NY,0
5191,665.01,StoreA,NV,0
5192,1401.92,StoreG,NV,1
5193,1530.87,StoreH,CA,0
5194,1858.88,StoreF,NV,0
5195,410.4,StoreH,NJ,0
5196,1596.2,StoreH,FL,0
5197,1477.35,StoreG,IL,0
5198,128.53,StoreH,NV,0
5199,775.06,StoreD,IL,0
5200,566.25,StoreA,CA,0
5201,609.68,StoreH,WA,0
5202,1965.91,StoreC,TX,0
5203,1285.91,StoreH,NY,0
5204,1435.63,StoreC,NJ,0
5205,1953.26,StoreF,NY,0
5206,755.03,StoreD,FL,0
5207,1603.88,StoreD,CA,0
5208,869.63,StoreD,CA,0
5209,1739.2,StoreB,CA,0
5210,362.13,StoreA,NY,0
5211,1895.42,StoreH,NV,0
5212,438.32,StoreC,NY,0
5213,653.11,StoreA,NY,0
5214,1512.63,StoreA,NY,0
5215,788.12,StoreA,WA,0
5216,1216.81,StoreD,WA,0
5217,889.7,StoreF,NV,0
5218,1485,StoreF,TX,0
5219,457.43,StoreD,FL,0
5220,117.86,StoreC,TX,0
5221,600.56,StoreC,TX,0
5222,949.14,StoreC,NY,0
5223,336.87,StoreH,NJ,0
5224,710.24,StoreF,TX,0
5225,800.57,StoreH,NY,0
5226,115.73,StoreF,NY,1
5227,1167.03,StoreA,FL,0
5228,1768.8,StoreD,CA,0
5229,304.33,StoreB,NY,0
5230,1196.02,StoreA,WA,0
5231,1329.81,StoreE,TX,0
5232,839.25,StoreH,FL,0
5233,1402.49,StoreF,IL,0
5234,822.05,StoreA,IL,0
5235,1009.77,StoreD,IL,0
5236,15.7,StoreE,TX,0
5237,1383.75,StoreG,CA,0
5238,1323.02,StoreH,NV,0
5239,77.76,StoreA,NJ,0
5240,737.13,StoreD,CA,0
5241,1958.08,StoreD,NJ,0
5242,842.05,StoreF,FL,1
5243,1004.39,StoreB,CA,0
5244,1819.95,StoreA,IL,0
5245,1434.81,StoreD,CA,0
5246,1164.56,StoreH,FL,0
5247,1595.81,StoreC,FL,0
5248,1728.87,StoreD,IL,0
5249,914.32,StoreB,WA,0
5250,950.74,StoreD,TX,0
5251,772.72,StoreF,NJ,0
5252,1933.45,StoreG,NY,1
5253,1394.64,StoreA,NV,0
5254,167.36,StoreF,NV,0
5255,1726.06,StoreA,IL,0
5256,961.64,StoreE,WA,0
5257,138.44,StoreA,NV,0
5258,1099.88,StoreE,CA,0
5259,834.91,StoreF,FL,0
5260,1755.62,StoreC,NJ,0
5261,408.79,StoreH,WA,0
5262,1653.1,StoreB,FL,0
5263,1115.82,StoreC,IL,0
5264,110.17,StoreH,FL,0
5265,1943.72,StoreE,NJ,0
5266,1025.72,StoreD,NY,0
5267,582.46,StoreD,FL,0
5268,939.34,StoreC,FL,0
5269,1715.86,StoreD,WA,0
5270,610.5,StoreE,NJ,0
5271,386.16,StoreF,CA,0
5272,259.01,StoreB,TX,0
5273,596.42,StoreG,NV,0
5274,1560.32,StoreA,CA,0
5275,943.78,StoreE,CA,0
5276,455.74,StoreH,CA,1
5277,333.2,StoreG,NV,0
5278,666.13,StoreE,IL,0
5279,1879.91,StoreA,CA,0
5280,686.71,StoreA,TX,0
5281,1976.26,StoreB,IL,0
5282,970.98,StoreB,FL,0
5283,359.15,StoreB,TX,0
5284,1782.39,StoreD,WA,0
5285,921.25,StoreH,NJ,0
5286,1419.63,StoreH,IL,0
5287,1967.44,StoreE,FL,0
5288,101.3,StoreF,FL,0
5289,194.29,StoreA,CA,0
5290,1441.19,StoreE,CA,0
5291,564.37,StoreG,NV,0
5292,369.42,StoreE,NY,0
5293,79.68,StoreH,TX,0
5294,44.67,StoreB,NV,0
5295,1549.2,StoreB,NV,0
5296,269.73,StoreE,TX,0
5297,935.97,StoreH,NJ,0
5298,1212.19,StoreH,IL,0
5299,857.28,StoreH,WA,0
5300,55.19,StoreB,TX,0
5301,1567.22,StoreH,FL,0
5302,22.02,StoreD,WA,0
5303,1524.02,StoreA,NJ,0
5304,1786.72,StoreG,NY,0
5305,866.25,StoreH,NJ,0
5306,1071.55,StoreE,IL,0
5307,954.49,StoreA,CA,0
5308,779.03,StoreD,NY,0
5309,1774.96,StoreG,NY,0
5310,1787.97,StoreB,NJ,0
5311,672.3,StoreC,CA,0
5312,1230.52,StoreD,NY,0
5313,1853.89,StoreC,IL,0
5314,1924.15,StoreA,IL,0
5315,1018.41,StoreE,IL,0
5316,906.2,StoreG,NV,0
5317,558.11,StoreB,NV,0
5318,1917.78,StoreG,IL,0
5319,286.49,StoreD,CA,0
5320,1160.08,StoreB,CA,0
5321,565.82,StoreC,TX,0
5322,558.74,StoreC,TX,0
5323,810.53,StoreF,NJ,0
5324,1997.59,StoreG,IL,0
5325,110.88,StoreH,WA,0
5326,1157.51,StoreE,NY,0
5327,166.06,StoreH,NY,0
5328,309.89,StoreC,CA,0
5329,879.69,StoreE,WA,0
5330,1021.41,StoreF,NY,0
5331,518.33,StoreD,NJ,0
5332,633.6,StoreF,FL,0
5333,174.85,StoreE,NV,0
5334,607.14,StoreC,NY,0
5335,1933.15,StoreA,NY,0
5336,1889.47,StoreE,TX,0
5337,670.42,StoreB,FL,0
5338,1142.14,StoreH,NY,0
5339,1819.28,StoreA,NV,0
5340,13.36,StoreG,NJ,0
5341,1621.56,StoreE,NY,0
5342,1896.79,StoreB,CA,0
5343,183.56,StoreH,FL,0
5344,323.73,StoreG,NY,0
5345,1921.53,StoreF,WA,0
5346,1075.54,StoreA,FL,0
5347,29.38,StoreE,NY,0
5348,516.01,StoreD,NV,0
5349,900.44,StoreF,NJ,0
5350,1386.12,StoreB,NJ,0
5351,1466.59,StoreD,NV,0
5352,1990.85,StoreC,FL,0
5353,575.73,StoreF,IL,0
5354,1076.9,StoreH,TX,0
5355,1067.11,StoreF,TX,0
5356,811.88,StoreH,CA,0
5357,339.15,StoreE,IL,0
5358,1954.94,StoreE,TX,0
5359,1706.78,StoreB,FL,0
5360,997.17,StoreF,TX,0
5361,1206.89,StoreE,CA,0
5362,455.29,StoreC,NY,0
5363,1088.03,StoreH,TX,0
5364,1390.25,StoreG,FL,0
5365,1030.82,StoreG,FL,0
5366,1980.58,StoreG,CA,0
5367,1223.07,StoreE,NJ,1
5368,742.58,StoreF,WA,0
5369,1544.53,StoreG,CA,0
5370,341.75,StoreA,WA,0
5371,769.65,StoreD,NV,0
5372,694.57,StoreF,NV,0
5373,864.18,StoreH,NJ,0
5374,1563.78,StoreC,NV,0
5375,968.86,StoreF,WA,0
5376,1588.23,StoreC,NY,1
5377,1153.4,StoreF,FL,0
5378,684.8,StoreG,NJ,0
5379,1620.15,StoreD,NV,0
5380,477.34,StoreD,FL,0
5381,449.54,StoreC,CA,0
5382,1009.5,StoreF,NJ,0
5383,522.44,StoreD,NY,0
5384,19.16,StoreB,CA,0
5385,1296.95,StoreF,FL,0
5386,1022.68,StoreD,IL,0
5387,891.59,StoreA,WA,0
5388,1933.97,StoreA,IL,0
5389,1142.83,StoreB,NV,0
5390,1727,StoreD,IL,0
5391,279.76,StoreA,CA,0
5392,1138.84,StoreG,NJ,0
5393,1736.09,StoreF,WA,0
5394,1166.63,StoreE,IL,1
5395,1436.31,StoreD,TX,0
5396,744.72,StoreH,NY,0
5397,185.81,StoreB,FL,0
5398,916.34,StoreD,NJ,0
5399,789.56,StoreC,WA,1
5400,1734.25,StoreC,NJ,0
5401,488.75,StoreA,NV,0
5402,1933.5,StoreH,CA,0
5403,1916.32,StoreC,NY,0
5404,496.02,StoreB,NV,0
5405,696.76,StoreH,CA,0
5406,1791.22,StoreA,IL,0
5407,1933.28,StoreB,WA,0
5408,887.43,StoreF,FL,0
5409,642.67,StoreB,WA,0
5410,1052.66,StoreC,TX,0
5411,1375.85,StoreF,NJ,0
5412,547.68,StoreC,TX,0
5413,1473.21,StoreB,NJ,0
5414,104.26,StoreC,WA,0
5415,99.54,StoreH,IL,0
5416,773.19,StoreC,FL,0
5417,707.59,StoreC,NY,0
5418,631.95,StoreD,FL,0
5419,982.55,StoreF,IL,0
5420,642.15,StoreH,CA,0
5421,385.32,StoreF,WA,0
5422,619.63,StoreG,WA,0
5423,1949.83,StoreF,WA,0
5424,822.82,StoreG,WA,0
5425,889.98,StoreB,NY,0
5426,1153.51,StoreG,TX,0
5427,1966.7,StoreG,IL,0
5428,483.96,StoreE,CA,0
5429,1362.88,StoreB,IL,0
5430,1432.25,StoreF,NV,0
5431,1215.04,StoreA,NV,0
5432,178.07,StoreC,NV,0
5433,1354.07,StoreC,TX,0
5434,129.13,StoreE,FL,0
5435,1192.69,StoreA,NY,0
5436,1479.42,StoreD,WA,0
5437,422.73,StoreG,TX,0
5438,1683.4,StoreH,NJ,0
5439,61.68,StoreB,CA,0
5440,1687.78,StoreD,CA,0
5441,921.2,StoreA,NV,0
5442,435.96,StoreE,NJ,0
5443,268.42,StoreA,NY,0
5444,1906.66,StoreE,NV,0
5445,146.26,StoreD,CA,1
5446,398.99,StoreD,CA,0
5447,696.3,StoreH,WA,0
5448,1240.85,StoreA,FL,0
5449,1090.06,StoreA,WA,0
5450,252.16,StoreG,FL,1
5451,580.17,StoreC,WA,0
